"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1295","RT @GSTsathi: *#GSTsathi Updates:* Anyone having #YesBank as registered bank with #GST department and applied for #Refund, please change it…",FALSE,0,NA,2020-03-07 17:41:35,FALSE,NA,"1236346270861553665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patils_911",10,TRUE,FALSE,NA,NA
"1296","RT @Sanju_Verma_: BIG--Look out circular issued against #RanaKapoor&amp;his wife #BinduKapoor,to prevent them from leaving the country

ED,unra…",FALSE,0,NA,2020-03-07 17:41:34,FALSE,NA,"1236346265656365056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VashishtD23",505,TRUE,FALSE,NA,NA
"1297","RT @thesuniljain: The @YESBANK blowup was waiting to happen,as Deepak Parekh put it;so were many others
Right now,getting @TheOfficialSBI t…",FALSE,0,NA,2020-03-07 17:41:34,FALSE,NA,"1236346263580409856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","d_s_thakur",30,TRUE,FALSE,NA,NA
"1298","RT @Satyanewshi: Loan Book of #YesBank increased but Total Assets also increased drastically. 
FY2014: 109,015.79
FY2015: 136,170.42
FY2016…",FALSE,0,NA,2020-03-07 17:41:22,FALSE,NA,"1236346213428953088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chalotweetkaro",70,TRUE,FALSE,NA,NA
"1299","RT @SaralPatel: Why #YesBankCrisis is BIG - 

#PMCBank, which was placed under similar moratorium only had-

<U+25AA><U+FE0F>137 branches
<U+25AA><U+FE0F>800 employees…",FALSE,0,NA,2020-03-07 17:41:21,FALSE,NA,"1236346210077687809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdShahi09675407",760,TRUE,FALSE,NA,NA
"1300","RT @ankitba13: Yes Bank AT1bonds write off us a buzzare suggestion. Has RBI and Government stop thinking about retail investors. People hav…",FALSE,0,NA,2020-03-07 17:41:21,FALSE,NA,"1236346209863733248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AjinkyaGadge",3,TRUE,FALSE,NA,NA
"1301","RT @finshots: A timeline of all the key events during the downfall of Yes Bank. 

Subscribe to Finshots@ https://t.co/nU4NPsjpuo

#yesbankc…",FALSE,0,NA,2020-03-07 17:41:19,FALSE,NA,"1236346202091732992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhish656",21,TRUE,FALSE,NA,NA
"1302","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 17:41:18,FALSE,NA,"1236346199550001152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KumarGa91173890",872,TRUE,FALSE,NA,NA
"1303","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 17:41:16,FALSE,NA,"1236346188196204552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raihan52750994",1328,TRUE,FALSE,NA,NA
"1304","RT @AudaciousQuest: ""SBI investing Rs 2,450 crore to pick up 49 % stake in #YesBank is bizarre""

- Congress leader @PChidambaram_IN 
https:…",FALSE,0,NA,2020-03-07 17:41:15,FALSE,NA,"1236346186090467329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KarticSM",35,TRUE,FALSE,NA,NA
"1305","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 17:41:12,FALSE,NA,"1236346172886966272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hardtoget14",336,TRUE,FALSE,NA,NA
"1306","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 17:41:09,FALSE,NA,"1236346161012903938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djacnjill",872,TRUE,FALSE,NA,NA
"1307","RT @TheDeshBhakt: - What led to the #YesBankCrisis?
- How big is this mess?
- Why NPAs are crippling our banking sector? 
- Where did #YesB…",FALSE,0,NA,2020-03-07 17:41:07,FALSE,NA,"1236346153324564480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdShahi09675407",561,TRUE,FALSE,NA,NA
"1308","@thenewsminute #YesBank | #YesBankScam 
His and his entire khandaan's families' wealth should be confiscated forthw… https://t.co/aQPTYctMQ0",FALSE,0,"thenewsminute",2020-03-07 17:41:04,TRUE,"1236343353303842816","1236346140842319872","2227695199","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nallaganesh",0,FALSE,FALSE,NA,NA
"1309","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 17:41:04,FALSE,NA,"1236346138812391424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ameer_hyd",1328,TRUE,FALSE,NA,NA
"1310","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 17:40:58,FALSE,NA,"1236346115793883136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IamJunnu",1328,TRUE,FALSE,NA,NA
"1311","RT @Sanju_Verma_: .@narendramodi does what he does

What an outstanding move,wasting no time&amp;restoring faith in India's financial system--o…",FALSE,0,NA,2020-03-07 17:40:55,FALSE,NA,"1236346099654250497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manishupreti9",110,TRUE,FALSE,NA,NA
"1312","RT @SandipGhose: Rana Kapoor of #YesBank must have been very good in Nursery Rhymes. So, anyone who approached him for loans - he'd say ""Ye…",FALSE,0,NA,2020-03-07 17:40:53,FALSE,NA,"1236346092029009920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","drhariomh",82,TRUE,FALSE,NA,NA
"1313","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 17:40:51,FALSE,NA,"1236346085775269891",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sahmad1982",336,TRUE,FALSE,NA,NA
"1314","@YESBANK @FinMinIndia @RBI Near Gaur City 2 ATMs are not functioning. How can you say that ATMs are functioning.",FALSE,0,"YESBANK",2020-03-07 17:40:51,FALSE,"1235951315114696706","1236346084030648322","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reema93526998",0,FALSE,FALSE,NA,NA
"1315","@RanaKapoor_ @YESBANK What happened to ur diamonds
Lier",FALSE,0,"RanaKapoor_",2020-03-07 17:40:50,FALSE,"1045610492457144321","1236346082273050624","2963742741","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prashantnarote",0,FALSE,FALSE,NA,NA
"1316","RT @pbhushan1: Modi gives a lecture today on ""New Metrics,New Narrative"" in Global Business Summit sponsored by #YesBank.After allowing the…",FALSE,0,NA,2020-03-07 17:40:49,FALSE,NA,"1236346077122568194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diludivakaran",215,TRUE,FALSE,NA,NA
"1317","RT @pbhushan1: YesBank's huge loans were to Cos that had already gamed the PSU banking system&amp;run up a massive debt which they were struggl…",FALSE,0,NA,2020-03-07 17:40:43,FALSE,NA,"1236346049771368448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravi4sing",336,TRUE,FALSE,NA,NA
"1318","It is submitted that @FinMinIndia &amp; @RBI attach all properties of @RanaKapoor_ &amp; all other beneficiaries of… https://t.co/IiOmIDTTDe",FALSE,2,NA,2020-03-07 17:40:36,TRUE,NA,"1236346020008620032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaid_varun",1,FALSE,FALSE,NA,NA
"1319","RT @yogi123456: @shivdotpy dekho aur seekho life main aisa chotey problems atey hain and when sbi is there now why to worry #YesBank",FALSE,0,NA,2020-03-07 17:40:34,FALSE,NA,"1236346012672933893",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kamaksh27",1,TRUE,FALSE,NA,NA
"1320","RT @Sanju_Verma_: .@narendramodi does what he does

What an outstanding move,wasting no time&amp;restoring faith in India's financial system--o…",FALSE,0,NA,2020-03-07 17:40:32,FALSE,NA,"1236346006079295488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakns",110,TRUE,FALSE,NA,NA
"1321","@YESBANK currently all fund transfer options have been disabled? I am NRI customer and have to transfer less than 5… https://t.co/2SmhOrnW3O",FALSE,0,"YESBANK",2020-03-07 17:40:28,TRUE,NA,"1236345988974968832","41994925","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_kumar89",0,FALSE,FALSE,NA,NA
"1322","RT @INCIndia: The supersession of #YesBank Board by RBI &amp; limit on withdrawals has once again raised very serious questions on the well bei…",FALSE,0,NA,2020-03-07 17:40:28,FALSE,NA,"1236345988907823104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdShahi09675407",1064,TRUE,FALSE,NA,NA
"1323","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 17:40:28,FALSE,NA,"1236345988408725504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SAN_Harnahalli",309,TRUE,FALSE,NA,NA
"1324","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 17:40:26,FALSE,NA,"1236345982130028547",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IhaveNo54231516",1750,TRUE,FALSE,NA,NA
"1325","If #Congress really believes #BJP is the root of all evil and Congress has all the right answers - it should focus… https://t.co/n9rfkfxJlN",FALSE,9,NA,2020-03-07 17:40:26,TRUE,NA,"1236345980674387969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandipGhose",2,FALSE,FALSE,NA,NA
"1326","@YESBANK @FinMinIndia @RBI Pls provide online service net banking or atm withdrawal from other atm 
Branch staff no… https://t.co/ylhIdccNKC",FALSE,0,"YESBANK",2020-03-07 17:40:24,TRUE,"1235951315114696706","1236345972847935488","41994925","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NareshK40164460",0,FALSE,FALSE,NA,NA
"1327","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 17:40:22,FALSE,NA,"1236345961569386496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jai_sriv",1328,TRUE,FALSE,NA,NA
"1328","RT @rakeshfilm: #YesBank #PMCBank 

Aap chronology samajhiye:
RBI turns a blind eye.
Banks make dubious loans.
Government allows NPAs to ri…",FALSE,0,NA,2020-03-07 17:40:17,FALSE,NA,"1236345943081078784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kiranmartis9",16,TRUE,FALSE,NA,NA
"1329","RT @sanjaynirupam: So #YesBank has been fated the same path as #PMCBank.
Finally #RBI has stepped in but its too late.We hope #RBI will not…",FALSE,0,NA,2020-03-07 17:40:15,FALSE,NA,"1236345932100161537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdShahi09675407",95,TRUE,FALSE,NA,NA
"1330","RT @PMNehru: Before anyone blames me, I would like to clarify that #YesBank was established in 2004. https://t.co/qV2w1QiMtf",FALSE,0,NA,2020-03-07 17:40:13,FALSE,NA,"1236345927557959681",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Manfred025",4498,TRUE,FALSE,NA,NA
"1331","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 17:40:11,FALSE,NA,"1236345918649069568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaileshmishra",309,TRUE,FALSE,NA,NA
"1332","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 17:40:11,FALSE,NA,"1236345915864010757",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rajat_sri001",309,TRUE,FALSE,NA,NA
"1333","@AsmaniLaunda @seriousfunnyguy @desimojito @YESBANK Jk bank se lege",FALSE,1,"AsmaniLaunda",2020-03-07 17:40:06,FALSE,"1236342928542482432","1236345895634911232","1209866096385437696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshishBkaul",0,FALSE,FALSE,NA,NA
"1334","RT @AudaciousQuest: ""SBI investing Rs 2,450 crore to pick up 49 % stake in #YesBank is bizarre""

- Congress leader @PChidambaram_IN 
https:…",FALSE,0,NA,2020-03-07 17:40:03,FALSE,NA,"1236345884473876480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tariq_syed28",35,TRUE,FALSE,NA,NA
"1335","RT @TamizhRatsaschi: Modi's boss Anil Ambani owes 4000 crores to Yes Bank! Most likely, the loan will be waived off!

Yes, Hindia, you keep…",FALSE,0,NA,2020-03-07 17:39:59,FALSE,NA,"1236345867625320448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","samwidwicky13",180,TRUE,FALSE,NA,NA
"1336","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 17:39:56,FALSE,NA,"1236345852173533184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vinaytomar125",1750,TRUE,FALSE,NA,NA
"1337","Truth behind crisis of #yesbankcrisis explained now in telugu
Here we go...
#Yes_Bank
#YesBank
#YesBankcrises… https://t.co/kfJCYzjiSH",FALSE,0,NA,2020-03-07 17:39:55,TRUE,NA,"1236345850911059968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NoothanAchari",0,FALSE,FALSE,NA,NA
"1338","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 17:39:55,FALSE,NA,"1236345848704823296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikas54971567",1750,TRUE,FALSE,NA,NA
"1339","RT @Sanju_Verma_: #SBI to pick 49% stake in #YesBank for just Rs 2450 Cr

48 hours back,49% stake would have cost Rs11760 Cr---Great for SB…",FALSE,0,NA,2020-03-07 17:39:54,FALSE,NA,"1236345845613604864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tusharnnd",309,TRUE,FALSE,NA,NA
"1340","RT @sanjeev_goyal: Adani Closed his accounts with YES bank last month.
Gujrat Govt bodies took out thier money from #YesBank just 2 days ag…",FALSE,0,NA,2020-03-07 17:39:48,FALSE,NA,"1236345820523397120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmanCingh",1328,TRUE,FALSE,NA,NA
"1341","RT @ManiSan52335150: Yes Bank's willful defaulters

Adani Group - 14,730 crore
Ambani Group - 14,330 crore
Vedanta Group - 11,000 crore abo…",FALSE,0,NA,2020-03-07 17:39:46,FALSE,NA,"1236345812860403713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3en1y",872,TRUE,FALSE,NA,NA
"1342","RT @AudaciousQuest: ""SBI investing Rs 2,450 crore to pick up 49 % stake in #YesBank is bizarre""

- Congress leader @PChidambaram_IN 
https:…",FALSE,0,NA,2020-03-07 17:39:45,FALSE,NA,"1236345807936180225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ADiravia",35,TRUE,FALSE,NA,NA
"1343","RT @WIONews: Watch | ED questions @YESBANK's founder 

ED raids Rana Kapoor's residence

@krishnaksays explains

#YesBankScam #YesBank http…",FALSE,0,NA,2020-03-07 17:39:43,FALSE,NA,"1236345801749585926",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishnaksays",1,TRUE,FALSE,NA,NA
"1344","RT @shamikv: Me: Please share your account details so that I can transfer your dues.

Friend: My Account is with #YesBank Please keep money…",FALSE,0,NA,2020-03-07 17:39:41,FALSE,NA,"1236345792396267520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunilddesai",5,TRUE,FALSE,NA,NA
"1345","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 17:39:41,FALSE,NA,"1236345791502880768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tigiphilip",1750,TRUE,FALSE,NA,NA
"1346","RT @Payal_Rohatgi: Ram Ram ji <U+0001F64F> Get #YesBank to function @PMOIndia @HMOIndia. This is NOT DONE <U+0001F64F> This is not a sign of blooming economy <U+0001F64F> #…",FALSE,0,NA,2020-03-07 17:39:41,FALSE,NA,"1236345789556768768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sallooni",933,TRUE,FALSE,NA,NA
"1347","RT @Sanju_Verma_: .@narendramodi does what he does

What an outstanding move,wasting no time&amp;restoring faith in India's financial system--o…",FALSE,0,NA,2020-03-07 17:39:34,FALSE,NA,"1236345760360218625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonkRastafarian",110,TRUE,FALSE,NA,NA
"1348","RT @pbhushan1: Anil Ambani (of Rafale fame) &amp; Subhash Chandra (of Sudhir Chowdhury fame) were among the biggest dubious groups to whom larg…",FALSE,0,NA,2020-03-07 17:39:32,FALSE,NA,"1236345754467196928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JustinYuvarajJ",1750,TRUE,FALSE,NA,NA
